title,department,openings,locations,all_locations,regions,remote_available
Senior Performance Engineer - JMeter & Loadrunner,Not specified,1,Bangalore,Bangalore,Not specified,No
Senior Software Engineer,Not specified,1,London,London,Not specified,No
"Senior Software Engineer (Java, Microservices, Cloud)",Not specified,1,Hyderabad,Hyderabad,Not specified,No
Senior Solution Architect - WMS,Not specified,1,8 Locations,8 Locations,Not specified,No
"Senior Support Engineer 2 (BY SCPO/ BY Demand, Fulfillment)",Not specified,1,Bangalore,Bangalore,Not specified,No
Senior Tax Analyst,Not specified,1,Scottsdale,Scottsdale,Not specified,No
Senior Technical Architect ( TMS ),Not specified,1,2 Locations,2 Locations,Not specified,No
Senior Technical Architect ( WMS ),Not specified,1,2 Locations,2 Locations,Not specified,No
Services Inside Sales Representative,Not specified,1,Bangalore,Bangalore,Not specified,No
"Software Engineer II -  Java, SQL",Not specified,1,Pune,Pune,Not specified,No
Solution Architect - Consulting (SCM),Not specified,1,Pune - BY,Pune - BY,Not specified,No
Solution Architect - Warehouse Management Systems,Not specified,1,2 Locations,2 Locations,Not specified,No
"Solution Architect Space, Range, Display Management",Not specified,1,5 Locations,5 Locations,Not specified,No
Solution Architect – Production Planning and Scheduling (Automotive & Discrete Manufacturing),Not specified,1,Dallas,Dallas,Not specified,No
Solution Architect – Supply Chain Planning (Manufacturing),Not specified,1,Dallas,Dallas,Not specified,No
"Sr Azure Network Engineer - Azure VMs, Load balancer, Application Gateway, Storage",Not specified,1,Bangalore,Bangalore,Not specified,No
"Sr Devops Architect - Azure, CICD, Terraform, Github, Java, RestAPI, ReactJs",Not specified,1,Bangalore,Bangalore,Not specified,No
"Sr Devops Engineer - Cloud(Python, Azure)",Not specified,1,2 Locations,2 Locations,Not specified,No
"Sr Functional Analyst - PD -(Functional Consultant,Supplychain Domain,Fullfilment/Flowcasting)",Not specified,1,2 Locations,2 Locations,Not specified,No
"Sr Gen AI Engineer - Python, AI & ML",Not specified,1,2 Locations,2 Locations,Not specified,No
Sr Instructional Designer - Learning,Not specified,1,Bangalore,Bangalore,Not specified,No
"Sr Project Manager - Cloud - Project Management Professional, Customer Success Manager & PRINCE2",Not specified,1,2 Locations,2 Locations,Not specified,No
Sr Software Engineer,Not specified,1,Hyderabad,Hyderabad,Not specified,No
Sr Software Engineer ( Gen AI),Not specified,1,Dallas,Dallas,Not specified,No
"Sr Software Engineer (Java, Spring Boot, REST API, React.js)",Not specified,1,Bangalore,Bangalore,Not specified,No
"Sr Software Engineer - (.Net Core, Angular, React, Azure, Web API, C#)",Not specified,1,Hyderabad,Hyderabad,Not specified,No
"Sr Software Engineer - Core Java, SQL",Not specified,1,Pune - BY,Pune - BY,Not specified,No
Sr Software Engineer - Python,Not specified,1,Bangalore,Bangalore,Not specified,No
"Sr Software Engineer - ReactJS, NextJS & Microservices",Not specified,1,Hyderabad,Hyderabad,Not specified,No
"Sr Software Engineer - ReactJS, Typescript & CSS",Not specified,1,Hyderabad,Hyderabad,Not specified,No
Sr Solution Architect - Demand/Supply/Production/Sales & Operation Planning,Not specified,1,2 Locations,2 Locations,Not specified,No
"Sr Staff Software Engineer - Java, Microservices & Springboot",Not specified,1,Bangalore,Bangalore,Not specified,No
"Sr Support Engineer 1 - F5, Palo Alto firewall",Not specified,1,Bangalore,Bangalore,Not specified,No
"Sr Support Engineer 1 - F5,Palo Alto firewall",Not specified,1,Bangalore,Bangalore,Not specified,No
"Sr Support Engineer 1 - SQL DBA, SQL Server 2012/2014/2016/2017/2019/2022, Azure SQL, T-SQL",Not specified,1,Bangalore,Bangalore,Not specified,No
Sr Support Engineer 1 - Windows Server Admin/ITIL/Azure/VMware,Not specified,1,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
Sr Support Engineer 2 - Fulfilment/Demand/Order Optimization/Enterprise Supply Planning(ESP) & PLSQL,Not specified,1,Bangalore,Bangalore,Not specified,No
"Sr Support Engineer 2 - Oracle DBA, RAC, Migration, Backup/Recovery, Performance Tuning",Not specified,1,Bangalore,Bangalore,Not specified,No
"Sr Support Engineer 2 - SQL DBA, SQL Server 2012/2014/2016/2017/2019/2022, Azure SQL, T-SQL",Not specified,1,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
Sr Support Engineer 2 - Windows Server Admin/ITIL/Azure/VMware,Not specified,1,Bangalore,Bangalore,Not specified,No
Sr Technical Architect - BY SCPO - Planning Consulting,Not specified,1,3 Locations,3 Locations,Not specified,No
"Sr Technical Architect - ServiceNow Architect, CSM, CSDM & ITOM",Not specified,1,Bangalore,Bangalore,Not specified,No
Sr Technical Consultant,Not specified,1,Monterrey,Monterrey,Not specified,No
"Sr Technical Consultant - Cloud (Devops,AKS,Github)",Not specified,1,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
Sr Technical Consultant - Major Incident Management/ITIL/Problem Management/Change Management/SLA Management,Not specified,1,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
Sr Technical Consultant- BY SCPO/ Blue Yonder ESP,Not specified,1,Bangalore,Bangalore,Not specified,No
Sr Web Developer,Not specified,1,Hyderabad,Hyderabad,Not specified,No
Sr. Coordinator - Learning & Development,Not specified,1,Bangalore,Bangalore,Not specified,No
"Sr. Data Science Consultant - 2 (Machine Learning, Python)",Not specified,1,2 Locations,2 Locations,Not specified,No
Sr. Security Engineer,Not specified,1,Monterrey,Monterrey,Not specified,No
Sr. Software Engineer,Not specified,1,2 Locations,2 Locations,Not specified,No
"Sr. Staff Data Science Consultant - Supply Chain, Python & ML",Not specified,1,Bangalore,Bangalore,Not specified,No
Sr. Staff Software Engineer,Not specified,1,2 Locations,2 Locations,Not specified,No
"Sr. Support Engineer 2 - Splunk, AppDynamics, Zabbix, Azure, Monitoring Tools (5-8 years)",Not specified,1,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
Staff Data Scientist,Not specified,1,Dallas,Dallas,Not specified,No
Staff Engineer - Mobile Platform,Not specified,1,12 Locations,12 Locations,Not specified,No
"Staff Performance Engineer I - Azure, Jmeter",Not specified,1,Bangalore,Bangalore,Not specified,No
Staff Software Engineer,Not specified,1,10 Locations,10 Locations,Not specified,No
"Staff Software Engineer (Java, Microservices & Cloud)",Not specified,1,Bangalore,Bangalore,Not specified,No
"Staff Software Engineer - NodeJs, ReactJs, NextJs & Microservices",Not specified,1,Hyderabad,Hyderabad,Not specified,No
"Staff Software Engineer - Python, React & Cloud",Not specified,1,Hyderabad,Hyderabad,Not specified,No
"Staff Software Engineer - Terraform (Infrastructure as Code), Python, Jenkins & Groovy",Not specified,1,Hyderabad,Hyderabad,Not specified,No
Staff Software Engineer I - Typescript & NestJS,Not specified,1,Bangalore,Bangalore,Not specified,No
"Staff Software Engineer II (Java, Microservices & Cloud)",Not specified,1,Hyderabad,Hyderabad,Not specified,No
Staff Software Engineer II - React & Typescript,Not specified,1,Bangalore,Bangalore,Not specified,No
"Strategic Services Director, Retail & Grocery",Not specified,1,2 Locations,2 Locations,Not specified,No
"Support Engineer 1 - Cloud (L1 Infra Ops, Monitoring tools, AppDynamics, Zabbix, Azure Cloud)",Not specified,1,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
"Support Engineer 2 (Night Shift) - PLSQL, DBMS & AppD",Not specified,1,2 Locations,2 Locations,Not specified,No
Support Engineer 2 - Blue Yonder TMS/Transportation Management,Not specified,1,2 Locations,2 Locations,Not specified,No
"Support Engineer 2 - F5,Palo Alto Firewall",Not specified,1,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
"Support Engineer 2 - F5,Palo Alto firewall",Not specified,1,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
Support Engineer 2 - Service Manager - Cloud Applications /SaaS,Not specified,1,2 Locations,2 Locations,Not specified,No
"Support Engineer1 - PLSQL, DBMS & AppD",Not specified,1,Hyderabad,Hyderabad,Not specified,No
System Engineer I - Desktop Support,Not specified,1,Pune - BYDS,Pune - BYDS,Not specified,No
Tax Technology Manager,Not specified,1,2 Locations,2 Locations,Not specified,No
"Technical Architect - Cloud (Problem Manager, ServiceNow, Azure, Service Management, Incident Handling, SLA)",Not specified,1,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
"Technical Architect - Consulting(Java, Spring boot, SQL)",Not specified,1,2 Locations,2 Locations,Not specified,No
Technical Architect - SCPO/Planning - Professional Services,Not specified,1,3 Locations,3 Locations,Not specified,No
Technical Architect - ServiceNow ITSM & CSM,Not specified,1,Bangalore,Bangalore,Not specified,No
Technical Architect - TMS - Professional Services,Not specified,1,3 Locations,3 Locations,Not specified,No
Technical Architect - Transportation Management Systems,Not specified,1,3 Locations,3 Locations,Not specified,No
Technical Architect - Warehouse Management Systems,Not specified,1,3 Locations,3 Locations,Not specified,No
"Technical Consultant (Planning & Execution, WMS)",Not specified,1,Tokyo,Tokyo,Not specified,No
"Technical Consultant - ( F5 LTM, Cloudflare WAF, ASA/PALO ALTO/AZURE firewalls, Routing & Switching, Irules, VPN tunnel configuration)",Not specified,1,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
"Technical Consultant - Java, SQL",Not specified,1,2 Locations,2 Locations,Not specified,No
"Technical Consultant Int - Cloud (Backup Admin, Commvault, Disaster Recovery, Azure)",Not specified,1,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
"Technical Consultant Int - Cloud - Linux Admin, RHEL/OEL/Ubuntu, LVM, Shell Scripting",Not specified,1,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
Technical Solutions Architect (Platform Services),Not specified,1,2 Locations,2 Locations,Not specified,No
"VP, Demo, POC, & Pilot",Not specified,1,Dallas,Dallas,Not specified,No
"VP, Executive Advisor - Grocery",Not specified,1,2 Locations,2 Locations,Not specified,No
"VP, Executive Advisor - Hardlines/Softlines",Not specified,1,2 Locations,2 Locations,Not specified,No
"VP, Executive Advisor, Grocery",Not specified,1,2 Locations,2 Locations,Not specified,No
"VP, Executive Advisor, Hardlines/Softlines",Not specified,1,2 Locations,2 Locations,Not specified,No
