title,department,openings,locations,all_locations,regions,remote_available
Staff Salesforce PRM Cloud Developer,Information Technology,1,Pune,Pune,Not specified,No
Staff Software Engineer,Engineering,1,Bengaluru,Bengaluru,Not specified,No
Staff Software Engineer - Frontend,Engineering,1,Maadi as Sarayat Al Gharbeyah,Maadi as Sarayat Al Gharbeyah,Not specified,No
"Staff Systems Solutions Analyst, Certinia",Business Operations,1,Austin,Austin,Not specified,No
Staff Technical Program Manager,Product,1,Bengaluru,Bengaluru,Not specified,No
"Strategic Account Executive, Federal Sales",Sales,1,US - Remote VA,US - Remote VA,Not specified,Yes
"Strategic Account Executive, Public Sector, SLED",Sales,1,US - Remote CT,US - Remote CT,Not specified,Yes
Strategic Product Consultant,Customer Success,1,London,London,Not specified,No
Strategic Solutions Engineer,Austin,1,Carpinteria,Carpinteria,Not specified,No
"VP, Corporate Strategy",Business Operations,1,Austin,Austin,Not specified,No
"VP, Partners",Sales,1,Austin,Austin,Not specified,No
"VP, Revenue Operations",Sales Operations,1,Austin,Austin,Not specified,No
Voice of the Customer Operations Manager,Marketing,1,Austin,Austin,Not specified,No
"Web Product Manager, Marketing",Marketing,1,Austin,Austin,Not specified,No
Workplace Experience Specialist,Facilities/Workplace Experience,1,Tampa,Tampa,Not specified,No
